Symbol,Name,Index,Description,Category,Provider,Expense_Ratio,Dividend,Div_Yield,Market_Cap,Shares,Avg_Vol,Beta,Asset,Size,Style,Region,Sector,Leveraged,Inverse,Top_Holdings,Chart
JNK,SPDR Barclays Capital High Yield Bond ETF,Barclays Capital High Yield Very Liquid Index,"The Barclays Capital High Yield Very Liquid Index includes publicly issued U.S. dollar denominated, non-investment grade, fixed-rate, taxable corporate bonds that have a remaining maturity of at least one year, regardless of optionality, are rated high-yield (Ba1/BB+/BB+ or below) using the middle rating of Moody's, S&P, and Fitch, respectively (before July 1, 2005, the lower of Moody's and S&P was used), and have $600 million or more of outstanding face value.",High Yield Bonds,State Street,0.400%,$0.32,12.4400%,"$4,194.45",109,"2,264,170",1,Bond,,,,,,,
JO,iPath Dow Jones-AIG Coffee ETN,Dow Jones-UBS Coffee Subindex Total Return,The Dow Jones-UBS Coffee Subindex Total Return is a single-commodity sub-index currently consisting of one futures contract on the commodity of coffee.,Commodities,Barclays iPath,0.7500%,$0,0%,$14.85,0,"13,318",0,Commodity,,,,,,,
JPP,SPDR Russell/Nomura PRIME Japan ETF,Russell/Nomura PRIME Index,"The Russell/Nomura PRIME Index is made up of the 1,000 largest stocks in terms of float-adjusted market capitalization (representing approximately 96%) of the Russell/Nomura Total Market Index. It is designed to serve as a benchmark for passive investment strategies. It has broad market coverage, and takes liquidity into account.",Japan Equities,State Street,0.500%,$0.21,7.3100%,$14.68,0,"2,898",1,Equity,,,Japan,,,,
JPX,ProShares UltraShort MSCI Pacific ex-Japan,MSCI Pacific ex-Japan Index (-200%),"ProShares UltraShort MSCI Pacific ex-Japan seeks daily investment results, before fees and expenses,that correspond to twice (200%) the inverse (opposite) of the daily performance of the MSCI Pacific ex-Japan Index.",Inverse Equities,ProShares,0.9500%,$0,0%,$2.76,0,"8,451",0,Equity,,,Asia,,2x,Yes,
JSC,SPDR Russell/Nomura Small Cap Japan,Russell/Nomura Japan Small Cap Index,The Russell/Nomura Japan Small Cap Index represents approximately the smallest 15% of stocks in terms of float-adjusted market capitalization of the Russell/Nomura Total Market Index.,Japan Equities,State Street,0.5500%,$0.35,2.1900%,$78.3,2,"17,447",1,Equity,Small-Cap,Blend,Japan,,,,
JVS,Javelin Dow Jones Islamic Market International Index Fund,Dow Jones Islamic Market International Titans 100 Index,"The index, maintained by Dow Jones, is based on a stringent and published methodology and consists solely of common stocks that meet Islamic principles. Certain businesses are incompatible with Shari'ah laws, and stocks of companies whose primary businesses are in these areas are excluded from the Index. Excluded businesses include alcohol, conventional financial services (banking, insurance, etc.), casinos and gambling, pornography, tobacco manufacturers, pork related products and weapons companies.",Foreign Large Cap Equities,Javelin Funds,0.6800%,$0,0%,$2.13,0,"1,168",0,Equity,Large-Cap,,Global/Multi-Region,,,,
JXI,iShares S&P Global Utilities Sector Index Fund,S&P Global Utilities Index,The index measures the performance of the utilities sector of the global equity market.,Utilities Equities,iShares,0.4800%,$1.22,0.7800%,$201.31,5,"54,715",1,Equity,,,Global/Multi-Region,Utilities,,,
JYF,WisdomTree Dreyfus Japanese Yen Fund,Japanese Yen,"The U.S. dollar/Japanese yen exchange rate is a foreign exchange spot rate that measures the relative values of two currencies, the Japanese yen and the U.S. dollar.",Currency,Wisdom Tree,0.3500%,$0.05,0.6800%,$11.78,0,"3,659",0,Currency,,,,,,,
JYN,iPath JPY/USD Exchange Rate ETN,Japanese Yen,"The U.S. dollar/Japanese yen exchange rate is a foreign exchange spot rate that measures the relative values of two currencies, the Japanese yen and the U.S. dollar.",Currency,Barclays iPath,0.400%,$0,0%,$11.47,0,"3,502",0,Currency,,,,,,,
KBE,SPDR KBW Bank ETF,KBW Bank Index,"The KBW Bank Index is a float adjusted modified-market capitalization-weighted index that seeks to reflect the performance of publicly traded companies that do business as banks or thrifts. The Bank Index is currently comprised of common stocks of national money centers and leading regional banks or thrifts listed on the NYSE or another U.S. national securities exchange, or NASDAQ/National Market System.",Financials Equities,State Street,0.3500%,$0.03,1.9800%,$803.65,33,"5,317,560",2,Equity,,,U.S.,Financial,,,
KCE,SPDR KBW Capital Markets ETF,KBW Capital Markets Index,"The KBW Capital Markets Index is a float-adjusted modified-market capitalization-weighted index that seeks to reflect the performance of U.S. publicly traded companies that do business as broker-dealers, asset managers, trust and custody banks or exchanges. The Capital Markets Index is currently comprised of leading companies active in the U.S. capital markets that are listed on the NYSE, or another U.S. national securities exchange, or NASDAQ/NMS.",Financials Equities,State Street,0.3500%,$0.05,0.7700%,$63.18,2,"117,944",2,Equity,,,U.S.,Financial,,,
KIE,SPDR KBW Insurance ETF,KBW Insurance Index,"The KBW Insurance Index is a float adjusted modified-market capitalization-weighted index. It is currently comprised of leading companies active in the U.S. insurance industry that are listed on the NYSE, or another U.S. national securities exchange, or NASDAQ/NMS. Insurance Index components account for approximately three-quarters of the market capitalization of the entire U.S. public insurance company universe. In addition, Insurance Index components are selected to provide appropriate representation of the industry's diverse sub-sectors, including personal and commercial lines, property/casualty insurance, life insurance, reinsurance, insurance brokerage and financial guarantee.",Financials Equities,State Street,0.3500%,$0.09,1.1300%,$191.5,5,"825,121",2,Equity,,,U.S.,Financial,,,
KLD,iShares KLD Select Social Index Fund,FTSE KLD Select Social Index,"The index is designed to maximize exposure to large cap stocks determined to have positive environmental, social, and governance characteristics.",Large Cap Blend Equities,iShares,0.500%,$0.18,1.7500%,$119.98,3,"9,321",1,Equity,Large-Cap,Blend,U.S.,,,,
KME,SPDR KBW Mortgage Finance ETF,KBW Mortgage Finance Index,The KBW Mortgage Finance Index is a float adjusted modified-market capitalization-weighted index (the constitution of the index is adjusted to reflect the publicly available stock in the market and to reflect certain proprietary capitalized weightings) that seeks to reflect the performance of the broad and diverse U.S. mortgage finance industry of publicly traded companies.,Financials Equities,State Street,0.3500%,$0.19,0%,$3.88,0,"3,161",0,Equity,,,U.S.,Financial,,,
KOL,Market Vectors Coal ETF,Stowe Coal Index,"The Index provides exposure to publicly traded companies worldwide that derive greater than 50% of their revenues from the coal industry. As such, the Fund is subject to the risks of investing in this sector.",Energy Equities,Van Eck,0.6200%,$0.09,0.2800%,$268.56,8,"408,495",2,Equity,,,Global/Multi-Region,Energy,,,
KRE,SPDR KBW Regional Banking ETF,KBW Regional Banking Index,"The KBW Regional Banking Index is an equal-weighted index that seeks to reflect the performance of publicly traded companies that do business as regional banks or thrifts. The Regional Banking Index is currently comprised of common stocks of leading regional banks or thrifts listed on the NYSE or another U.S. national securities exchange, or NASDAQ/NMS. The Regional Banking Index components are selected to provide appropriate representation of the industry's sub-sectors.",Financials Equities,State Street,0.3500%,$0.09,2.0800%,$739.09,30,"3,662,210",1,Equity,,,U.S.,Financial,,,
KROO,IQ Australia Small Cap ETF,IQ Australia Small Cap Index,The market cap-weighted Index seeks to provide investors with a means of tracking the overall performance of small cap Australian companies.,Foreign Small & Mid Cap Equities,IndexIQ,0.6900%,$0,0%,$7.52,0,"16,196",0,Equity,Small-Cap,,Australia,,,,
KRS,Short KBW Regional Banking,KBW Regional Banking Index (-100%),"The KBW Regional Banking Index is an equal-weighted index that seeks to reflect the performance of publicly traded companies that do business as regional banks or thrifts. The Regional Banking Index is currently comprised of common stocks of leading regional banks or thrifts listed on the NYSE or another U.S. national securities exchange, or NASDAQ/NMS. The Regional Banking Index components are selected to provide appropriate representation of the industry's sub-sectors.",Inverse Equities,ProShares,0.9500%,$0,0%,$20.06,0,"247,458",0,Equity,,,U.S.,Financial,,Yes,
KRU,Ultra KBW Regional Banking,KBW Regional Banking Index (200%),"The KBW Regional Banking Index is an equal-weighted index that seeks to reflect the performance of publicly traded companies that do business as regional banks or thrifts. The Regional Banking Index is currently comprised of common stocks of leading regional banks or thrifts listed on the NYSE or another U.S. national securities exchange, or NASDAQ/NMS. The Regional Banking Index components are selected to provide appropriate representation of the industry's sub-sectors.",Leveraged Equities,ProShares,0.9500%,$0.03,0%,$4.32,0,"47,353",0,Equity,,,U.S.,Financial,2x,,
KWT,Market Vectors Solar Energy ETF,Ardour Solar Energy Index,"The Index provides exposure to publicly traded companies from around the world that derive at least 66% of their revenues from solar power and related products and services. On a weighted basis, the companies in the Index derive in excess of 90% of their revenues from the solar industry.",Energy Equities,Van Eck,0.6500%,$0,0%,$26.97,2,"28,141",2,Equity,,,Global/Multi-Region,Energy,,,
KXI,iShares S&P Global Consumer Staples Sector Index Fund,S&P Global Consumer Staples Index,The index measures the performance of the consumer staples sector of global equity markets.,Consumer Staples Equities,iShares,0.4800%,$0.81,0.500%,$310.41,6,"47,213",1,Equity,,,Global/Multi-Region,Consumer Staples,,,
LAG,SPDR Barclays Aggregate Bond ETF,Barclays Capital U.S. Aggregate Bond Index,The index measures the performance of the U.S. investment grade bond market.,Total Bond Market,State Street,0.1300%,$0.16,3.4800%,$220.16,4,"30,536",0,Bond,,,,,,,
LATM,Latin America Small-Cap Index ETF,Latin America Small-Cap Index,The index tracks the performance of publicly-traded small cap companies that are headquartered in Latin America or that generate the majority of their revenues in Latin America.,Latin America Equities,Van Eck,0.6300%,$0,0%,$3.64,0,"9,947",0,Equity,Small-Cap,,Latin America,,,,
LBJ,Direxion Daily Latin America 3x Bull Shares,S&P Latin America 40 Index (300%),"The S&P Latin America 40 Index is an equity index drawn from five major Latin American markets: Argentina, Brazil, Chile, Mexico and Peru. The index constituents are leading, large, liquid companies from the Latin American markets.",Leveraged Equities,Direxion,0.9500%,$0.12,0%,$31.99,1,"88,460",0,Equity,Large-Cap,,Latin America,,3x,,
LD,iPath Dow Jones-AIG Lead Total Return Sub-IndexSM,Dow Jones-UBS Lead Subindex Total Return,The Dow Jones-UBS Lead Subindex Total Return is a single-commodity sub-index currently consisting of one futures contract on the commodity of lead.,Metals,Barclays iPath,0.7500%,$0,0%,$4.42,0,"2,758",1,Commodity,,,,,,,
LHB,Direxion Daily Latin America 3x Bear Shares,S&P Latin America 40 Index (-300%),"The S&P Latin America 40 Index is an equity index drawn from five major Latin American markets: Argentina, Brazil, Chile, Mexico and Peru. The index constituents are leading, large, liquid companies from the Latin American markets.",Leveraged Equities,Direxion,0.9500%,$0,0%,$5.35,0,"20,572",0,Equity,Large-Cap,,Latin America,,3x,Yes,
LQD,iBoxx $ Investment Grade Corporate Bond Fund,iBoxx $ Liquid Investment Grade Index,The index measures the performance of 600 highly liquid investment grade corporate bonds.,Corporate Bonds,iShares,0.1500%,$0.44,4.9400%,"$12,846.05",119,"888,384",0,Bond,,,,,,,
LSC,ELEMENTS S&P CTI ETN,S&P Commodity Trends Indicator - Total Return,"The Index is designed to apply a long/short strategy to six commodity sectors comprised of 16 traditional, physical commodity futures contracts . The Index Components are grouped into six sectors and each sector, except the energy sector and softs sector, is represented on either a long or short basis.",Long-Short,ELEMENTS,0.7500%,$0,0%,$6.6,1,"75,812",0,Commodity,,,,,,,
LSO,ELEMENTS MLCX Livestock Total Return Index ETN,MLCX Livestock Total Return Index,The index comprises rolling futures contracts on two physical commodities: live cattle and lean hogs. The index is a total return index designed to reflect the performance of a fully collateralized investment.,Agricultural Commodities,ELEMENTS,0.7500%,n/a,n/a,n/a,n/a,n/a,n/a,Commodity,,,,,,,
LTL,ProShares Ultra Telecommunications ProShares,Dow Jones U.S. Select Telecommunications Index (200%),"ProShares Ultra Telecommunications seeks daily investment results, before fees and expenses, that correspond to twice (200%) the daily performance of the Dow Jones U.S. Select Telecommunications Index.",Leveraged Equities,ProShares,0.9500%,$0.32,2.5500%,$2.75,0,"7,931",2,Equity,,,U.S.,Communications,2x,,
LTPZ,Pimco 15+ Year U.S. TIPS Index Fund,BofA Merrill Lynch 15+ Year US Inflation-Linked Treasury Index,The BofA Merrill Lynch 15+ Year US Inflation-Linked Treasury Index is an unmanaged index comprised of U.S. Treasury Inflation Protected Securities with at least $1 billion in outstanding face value and a remaining term to final maturity greater than or equal to 15 years.,Inflation-Protected Bonds,PIMCO,0.200%,$0.23,0%,$22.36,0,"6,734",0,Bond,,,U.S.,,,,
LVL,Claymore/BBD High Income Index ETF,S&P Global Dividend Opportunities Index,"The Index consists of 100 common stocks, master limited partnerships and American depositary receipts that offer high dividend yields chosen from a universe consisting of the stocks listed on the exchanges of those countries included in the S&P Broad Market Index. Potential Index constituents include common stocks, MLPs and ADRs with market capitalizations greater than $1.5 billion.",Global Equities,Claymore,0.600%,$0.31,7.8400%,$12.88,1,"11,089",1,Equity,Large-Cap,Value,Global/Multi-Region,,,,
LWC,SPDR Barclays Capital Long Term Credit Bond ETF,Barclays Capital U.S. Long Credit Index,"The Barclays Capital U.S. Long Credit Index measures the performance of the long term sector of the United States investment bond market, which as defined by the Long Credit Index includes investment grade corporate debt and sovereign, supranational, local authority and non-U.S. agency bonds that are dollar denominated and have a remaining maturity of greater than or equal to 10 years.",Corporate Bonds,State Street,0.1500%,$0.17,0%,$29.28,1,"7,146",0,Bond,,,,,,,
